"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"202021","南方小康ETF联接A",,"1.4971","0.61","1.83","2.91","26.37","19.08","37.77","11.84","16.19","52.67",""
"202017","南方深证成份ETF联接A",,"1.1868","-0.24","2.07","4.85","22.01","36.54","85.90","31.87","34.86","18.68",""
"202015","南方沪深300联接基金A",,"2.0042","-0.34","2.23","5.70","27.96","29.69","70.01","37.91","27.70","128.60",""
"200002","长城久泰沪深300指数A",,"2.3921","-0.34","1.95","4.91","24.36","29.35","71.35","41.10","27.32","527.67",""
"180003","银华-道琼斯88指数A",,"1.8540","-0.48","4.21","11.36","39.99","44.92","87.26","54.95","41.83","697.71",""
"168702","合煦智远金融科技指数(LOF)C",,"1.0697","-0.84","0.31","-5.76","-0.68","","","","","6.97",""
"168701","合煦智远金融科技指数(LOF)A",,"1.0734","-0.85","0.31","-5.65","-0.44","","","","","7.34",""
"168205","中融中证银行指数(LOF)",,"1.0600","-1.12","-0.19","4.49","18.88","7.17","30.97","20.63","7.17","15.96",""
"168204","中融中证煤炭指数分级",,"0.9680","6.26","2.35","12.38","30.11","17.55","22.87","-11.57","14.18","-26.75",""
"168203","中融国证钢铁行业指数分级",,"0.9510","1.82","1.42","6.49","10.58","12.87","10.74","-27.97","12.35","-59.23",""
"168001","国寿安保中证养老产业",,"1.3486","-1.00","3.07","2.77","19.30","44.02","47.07","11.32","41.63","-7.40",""
"167706","德邦量化新锐股票C",,"1.2846","-0.19","1.66","-1.28","14.47","27.00","66.59","","25.19","28.43",""
"167705","德邦量化新锐股票A",,"1.2936","-0.19","1.67","-1.22","14.61","27.31","67.41","","25.48","29.33",""
"167703","德邦量化优选股票(LOF)C",,"1.6465","-0.02","1.55","1.51","21.34","35.97","86.33","57.43","33.15","80.22",""
"167702","德邦量化优选股票(LOF)A",,"1.6775","-0.02","1.56","1.57","21.49","36.32","87.40","59.12","33.48","83.34",""
"167601","国金沪深300指数增强",,"1.2073","-0.40","2.61","5.12","26.82","23.43","50.33","14.70","22.16","104.65",""
"167507","安信深圳科技指数(LOF)C",,"1.4034","-0.83","1.04","0.60","12.69","39.79","","","38.48","40.34",""
"167506","安信深圳科技指数(LOF)A",,"1.4070","-0.83","1.04","0.67","12.82","40.14","","","38.81","40.70",""
"167503","安信一带一路分级",,"1.2300","0.49","0.57","3.36","19.19","14.42","29.49","4.71","11.51","-45.50",""
"167302","方正富邦大湾区综指(LOF)",,"1.1890","-0.84","0.63","4.87","16.35","15.86","","","15.54","18.90",""
"167301","方正富邦保险主题指数分级",,"1.0030","-1.47","0.84","1.55","27.03","10.71","47.99","20.33","10.79","68.05",""
"166802","浙商沪深300指数增强",,"2.0242","-0.30","2.70","7.40","34.66","44.41","97.21","49.94","41.25","133.02",""
